Time	Cartesian Command X (in)	Cartesian Command Y (in)	Cartesian Command Z (in)	Cartesian Command Rx (rad)	Cartesian Command Ry (rad)	Cartesian Command Rz (rad)	Cartesian Displacement X (in)	Cartesian Displacement Y (in)	Cartesian Displacement Z (in)	Cartesian Rotation Rx (rad)	Cartesian Rotation Ry (rad)	Cartesian Rotation Rz (rad)	Cartesian Force X (lb)	Cartesian Force Y (lb)	Cartesian Force Z (lb)	Cartesian Moment Mx (lb*in)	Cartesian Moment My (lb*in)	Cartesian Moment Mz (lb*in)	Actuator Command X1 (in)	Actuator Command X2 (in)	Actuator Command Y1 (in)	Actuator Command Z1 (in)	Actuator Command Z2 (in)	Actuator Command Z3 (in)	Actuator Stroke X1 (in)	Actuator Stroke X2 (in)	Actuator Stroke Y1 (in)	Actuator Stroke Z1 (in)	Actuator Stroke Z2 (in)	Actuator Stroke Z3 (in)	Actuator Force X1 (lb)	Actuator Force X2 (lb)	Actuator Force Y1 (lb)	Actuator Force Z1 (lb)	Actuator Force Z2 (lb)	Actuator Force Z3 (lb)	Servo Error X1 (V)	Servo Error X2 (V)	Servo Error Y1 (V)	Servo Error Z1 (V)	Servo Error Z2 (V)	Servo Error Z3 (V)	
6/12/2007 4:23:53.03 PM	0.000000E+0	0.000000E+0	-6.891892E-1	0.000000E+0	0.000000E+0	0.000000E+0	-1.695743E-4	-7.406797E-5	-6.799098E-1	-1.785678E-4	-3.835822E-4	5.063237E-4	-7.811056E+1	2.940676E+0	-1.364005E+2	5.733311E+0	-1.966232E+2	-1.058919E+2	-6.717965E-2	-1.038096E-1	-5.473918E-1	-9.889918E-1	-8.182771E-1	-9.011793E-1	-6.665224E-2	-1.058729E-1	-5.457225E-1	-9.762074E-1	-8.094208E-1	-8.897375E-1	3.173725E+0	2.829363E+0	-4.275340E-2	-2.834641E-1	4.046828E+0	2.659728E+0	9.683696E-2	-4.792373E-2	-1.347081E-1	-1.404276E-1	-5.885415E-2	4.000005E-2	-1.252630E-6	1.217458E-3	9.618398E-4	9.389771E-4	1.398579E-3	8.674027E-4	5.946275E-4	3.434043E-4
6/12/2007 4:24:17.28 PM	0.000000E+0	0.000000E+0	-6.891892E-1	0.000000E+0	0.000000E+0	0.000000E+0	-1.695743E-4	-7.406797E-5	-6.799098E-1	-1.785678E-4	-3.835822E-4	5.063237E-4	-7.811056E+1	2.940676E+0	-1.364005E+2	5.733311E+0	-1.966232E+2	-1.058919E+2	-6.717965E-2	-1.038096E-1	-5.473918E-1	-9.889918E-1	-8.182771E-1	-9.011793E-1	-6.665224E-2	-1.058729E-1	-5.457225E-1	-9.762074E-1	-8.094208E-1	-8.897375E-1	3.173725E+0	2.829363E+0	-4.275340E-2	-2.834641E-1	4.046828E+0	2.659728E+0	9.683696E-2	-4.792373E-2	-1.347081E-1	-1.404276E-1	-5.885415E-2	4.000005E-2	-1.252630E-6	1.217458E-3	9.618398E-4	9.389771E-4	1.398579E-3	8.674027E-4	5.946275E-4	3.434043E-4
6/12/2007 4:25:28.78 PM	0.000000E+0	0.000000E+0	-6.891892E-1	0.000000E+0	0.000000E+0	0.000000E+0	-1.695743E-4	-7.406797E-5	-6.799098E-1	-1.785678E-4	-3.835822E-4	5.063237E-4	-7.811056E+1	2.940676E+0	-1.364005E+2	5.733311E+0	-1.966232E+2	-1.058919E+2	-6.717965E-2	-1.038096E-1	-5.473918E-1	-9.889918E-1	-8.182771E-1	-9.011793E-1	-6.665224E-2	-1.058729E-1	-5.457225E-1	-9.762074E-1	-8.094208E-1	-8.897375E-1	3.173725E+0	2.829363E+0	-4.275340E-2	-2.834641E-1	4.046828E+0	2.659728E+0	9.683696E-2	-4.792373E-2	-1.347081E-1	-1.404276E-1	-5.885415E-2	4.000005E-2	-1.252630E-6	1.217458E-3	9.618398E-4	9.389771E-4	1.398579E-3	8.674027E-4	5.946275E-4	3.434043E-4
6/12/2007 4:26:30.78 PM	0.000000E+0	0.000000E+0	-6.891892E-1	0.000000E+0	0.000000E+0	0.000000E+0	-1.695743E-4	-7.406797E-5	-6.799098E-1	-1.785678E-4	-3.835822E-4	5.063237E-4	-7.811056E+1	2.940676E+0	-1.364005E+2	5.733311E+0	-1.966232E+2	-1.058919E+2	-6.717965E-2	-1.038096E-1	-5.473918E-1	-9.889918E-1	-8.182771E-1	-9.011793E-1	-6.665224E-2	-1.058729E-1	-5.457225E-1	-9.762074E-1	-8.094208E-1	-8.897375E-1	3.173725E+0	2.829363E+0	-4.275340E-2	-2.834641E-1	4.046828E+0	2.659728E+0	9.683696E-2	-4.792373E-2	-1.347081E-1	-1.404276E-1	-5.885415E-2	4.000005E-2	-1.252630E-6	1.217458E-3	9.618398E-4	9.389771E-4	1.398579E-3	8.674027E-4	5.946275E-4	3.434043E-4
6/12/2007 4:27:37.38 PM	0.000000E+0	0.000000E+0	-6.891892E-1	0.000000E+0	0.000000E+0	0.000000E+0	-1.695743E-4	-7.406797E-5	-6.799098E-1	-1.785678E-4	-3.835822E-4	5.063237E-4	-7.811056E+1	2.940676E+0	-1.364005E+2	5.733311E+0	-1.966232E+2	-1.058919E+2	-6.717965E-2	-1.038096E-1	-5.473918E-1	-9.889918E-1	-8.182771E-1	-9.011793E-1	-6.665224E-2	-1.058729E-1	-5.457225E-1	-9.762074E-1	-8.094208E-1	-8.897375E-1	3.173725E+0	2.829363E+0	-4.275340E-2	-2.834641E-1	4.046828E+0	2.659728E+0	9.683696E-2	-4.792373E-2	-1.347081E-1	-1.404276E-1	-5.885415E-2	4.000005E-2	-1.252630E-6	1.217458E-3	9.618398E-4	9.389771E-4	1.398579E-3	8.674027E-4	5.946275E-4	3.434043E-4
6/12/2007 4:28:03.88 PM	0.000000E+0	0.000000E+0	-6.891892E-1	0.000000E+0	0.000000E+0	0.000000E+0	-1.695743E-4	-7.406797E-5	-6.799098E-1	-1.785678E-4	-3.835822E-4	5.063237E-4	-7.811056E+1	2.940676E+0	-1.364005E+2	5.733311E+0	-1.966232E+2	-1.058919E+2	-6.717965E-2	-1.038096E-1	-5.473918E-1	-9.889918E-1	-8.182771E-1	-9.011793E-1	-6.665224E-2	-1.058729E-1	-5.457225E-1	-9.762074E-1	-8.094208E-1	-8.897375E-1	3.173725E+0	2.829363E+0	-4.275340E-2	-2.834641E-1	4.046828E+0	2.659728E+0	9.683696E-2	-4.792373E-2	-1.347081E-1	-1.404276E-1	-5.885415E-2	4.000005E-2	-1.252630E-6	1.217458E-3	9.618398E-4	9.389771E-4	1.398579E-3	8.674027E-4	5.946275E-4	3.434043E-4
6/12/2007 4:29:28.53 PM	0.000000E+0	0.000000E+0	-6.891892E-1	0.000000E+0	0.000000E+0	0.000000E+0	-1.695743E-4	-7.406797E-5	-6.799098E-1	-1.785678E-4	-3.835822E-4	5.063237E-4	-7.811056E+1	2.940676E+0	-1.364005E+2	5.733311E+0	-1.966232E+2	-1.058919E+2	-6.717965E-2	-1.038096E-1	-5.473918E-1	-9.889918E-1	-8.182771E-1	-9.011793E-1	-6.665224E-2	-1.058729E-1	-5.457225E-1	-9.762074E-1	-8.094208E-1	-8.897375E-1	3.173725E+0	2.829363E+0	-4.275340E-2	-2.834641E-1	4.046828E+0	2.659728E+0	9.683696E-2	-4.792373E-2	-1.347081E-1	-1.404276E-1	-5.885415E-2	4.000005E-2	-1.252630E-6	1.217458E-3	9.618398E-4	9.389771E-4	1.398579E-3	8.674027E-4	5.946275E-4	3.434043E-4
6/12/2007 4:30:26.84 PM	0.000000E+0	0.000000E+0	-6.891892E-1	0.000000E+0	0.000000E+0	0.000000E+0	-1.695743E-4	-7.406797E-5	-6.799098E-1	-1.785678E-4	-3.835822E-4	5.063237E-4	-7.811056E+1	2.940676E+0	-1.364005E+2	5.733311E+0	-1.966232E+2	-1.058919E+2	-6.717965E-2	-1.038096E-1	-5.473918E-1	-9.889918E-1	-8.182771E-1	-9.011793E-1	-6.665224E-2	-1.058729E-1	-5.457225E-1	-9.762074E-1	-8.094208E-1	-8.897375E-1	3.173725E+0	2.829363E+0	-4.275340E-2	-2.834641E-1	4.046828E+0	2.659728E+0	9.683696E-2	-4.792373E-2	-1.347081E-1	-1.404276E-1	-5.885415E-2	4.000005E-2	-1.252630E-6	1.217458E-3	9.618398E-4	9.389771E-4	1.398579E-3	8.674027E-4	5.946275E-4	3.434043E-4
6/12/2007 4:31:29.73 PM	0.000000E+0	0.000000E+0	-6.891892E-1	0.000000E+0	0.000000E+0	0.000000E+0	-1.695743E-4	-7.406797E-5	-6.799098E-1	-1.785678E-4	-3.835822E-4	5.063237E-4	-7.811056E+1	2.940676E+0	-1.364005E+2	5.733311E+0	-1.966232E+2	-1.058919E+2	-6.717965E-2	-1.038096E-1	-5.473918E-1	-9.889918E-1	-8.182771E-1	-9.011793E-1	-6.665224E-2	-1.058729E-1	-5.457225E-1	-9.762074E-1	-8.094208E-1	-8.897375E-1	3.173725E+0	2.829363E+0	-4.275340E-2	-2.834641E-1	4.046828E+0	2.659728E+0	9.683696E-2	-4.792373E-2	-1.347081E-1	-1.404276E-1	-5.885415E-2	4.000005E-2	-1.252630E-6	1.217458E-3	9.618398E-4	9.389771E-4	1.398579E-3	8.674027E-4	5.946275E-4	3.434043E-4
6/12/2007 4:32:32.18 PM	0.000000E+0	0.000000E+0	-6.891892E-1	0.000000E+0	0.000000E+0	0.000000E+0	-1.695743E-4	-7.406797E-5	-6.799098E-1	-1.785678E-4	-3.835822E-4	5.063237E-4	-7.811056E+1	2.940676E+0	-1.364005E+2	5.733311E+0	-1.966232E+2	-1.058919E+2	-6.717965E-2	-1.038096E-1	-5.473918E-1	-9.889918E-1	-8.182771E-1	-9.011793E-1	-6.665224E-2	-1.058729E-1	-5.457225E-1	-9.762074E-1	-8.094208E-1	-8.897375E-1	3.173725E+0	2.829363E+0	-4.275340E-2	-2.834641E-1	4.046828E+0	2.659728E+0	9.683696E-2	-4.792373E-2	-1.347081E-1	-1.404276E-1	-5.885415E-2	4.000005E-2	-1.252630E-6	1.217458E-3	9.618398E-4	9.389771E-4	1.398579E-3	8.674027E-4	5.946275E-4	3.434043E-4
6/12/2007 4:33:37.88 PM	0.000000E+0	0.000000E+0	-6.891892E-1	0.000000E+0	0.000000E+0	0.000000E+0	-1.695743E-4	-7.406797E-5	-6.799098E-1	-1.785678E-4	-3.835822E-4	5.063237E-4	-7.811056E+1	2.940676E+0	-1.364005E+2	5.733311E+0	-1.966232E+2	-1.058919E+2	-6.717965E-2	-1.038096E-1	-5.473918E-1	-9.889918E-1	-8.182771E-1	-9.011793E-1	-6.665224E-2	-1.058729E-1	-5.457225E-1	-9.762074E-1	-8.094208E-1	-8.897375E-1	3.173725E+0	2.829363E+0	-4.275340E-2	-2.834641E-1	4.046828E+0	2.659728E+0	9.683696E-2	-4.792373E-2	-1.347081E-1	-1.404276E-1	-5.885415E-2	4.000005E-2	-1.252630E-6	1.217458E-3	9.618398E-4	9.389771E-4	1.398579E-3	8.674027E-4	5.946275E-4	3.434043E-4
6/12/2007 4:34:39.85 PM	0.000000E+0	0.000000E+0	-6.891892E-1	0.000000E+0	0.000000E+0	0.000000E+0	-1.695743E-4	-7.406797E-5	-6.799098E-1	-1.785678E-4	-3.835822E-4	5.063237E-4	-7.811056E+1	2.940676E+0	-1.364005E+2	5.733311E+0	-1.966232E+2	-1.058919E+2	-6.717965E-2	-1.038096E-1	-5.473918E-1	-9.889918E-1	-8.182771E-1	-9.011793E-1	-6.665224E-2	-1.058729E-1	-5.457225E-1	-9.762074E-1	-8.094208E-1	-8.897375E-1	3.173725E+0	2.829363E+0	-4.275340E-2	-2.834641E-1	4.046828E+0	2.659728E+0	9.683696E-2	-4.792373E-2	-1.347081E-1	-1.404276E-1	-5.885415E-2	4.000005E-2	-1.252630E-6	1.217458E-3	9.618398E-4	9.389771E-4	1.398579E-3	8.674027E-4	5.946275E-4	3.434043E-4
6/12/2007 4:35:07.23 PM	0.000000E+0	0.000000E+0	-6.891892E-1	0.000000E+0	0.000000E+0	0.000000E+0	-1.695743E-4	-7.406797E-5	-6.799098E-1	-1.785678E-4	-3.835822E-4	5.063237E-4	-7.811056E+1	2.940676E+0	-1.364005E+2	5.733311E+0	-1.966232E+2	-1.058919E+2	-6.717965E-2	-1.038096E-1	-5.473918E-1	-9.889918E-1	-8.182771E-1	-9.011793E-1	-6.665224E-2	-1.058729E-1	-5.457225E-1	-9.762074E-1	-8.094208E-1	-8.897375E-1	3.173725E+0	2.829363E+0	-4.275340E-2	-2.834641E-1	4.046828E+0	2.659728E+0	9.683696E-2	-4.792373E-2	-1.347081E-1	-1.404276E-1	-5.885415E-2	4.000005E-2	-1.252630E-6	1.217458E-3	9.618398E-4	9.389771E-4	1.398579E-3	8.674027E-4	5.946275E-4	3.434043E-4
6/12/2007 4:36:30.57 PM	0.000000E+0	0.000000E+0	-6.891892E-1	0.000000E+0	0.000000E+0	0.000000E+0	-1.695743E-4	-7.406797E-5	-6.799098E-1	-1.785678E-4	-3.835822E-4	5.063237E-4	-7.811056E+1	2.940676E+0	-1.364005E+2	5.733311E+0	-1.966232E+2	-1.058919E+2	-6.717965E-2	-1.038096E-1	-5.473918E-1	-9.889918E-1	-8.182771E-1	-9.011793E-1	-6.665224E-2	-1.058729E-1	-5.457225E-1	-9.762074E-1	-8.094208E-1	-8.897375E-1	3.173725E+0	2.829363E+0	-4.275340E-2	-2.834641E-1	4.046828E+0	2.659728E+0	9.683696E-2	-4.792373E-2	-1.347081E-1	-1.404276E-1	-5.885415E-2	4.000005E-2	-1.252630E-6	1.217458E-3	9.618398E-4	9.389771E-4	1.398579E-3	8.674027E-4	5.946275E-4	3.434043E-4
6/12/2007 4:37:37.53 PM	0.000000E+0	0.000000E+0	-6.891892E-1	0.000000E+0	0.000000E+0	0.000000E+0	-1.695743E-4	-7.406797E-5	-6.799098E-1	-1.785678E-4	-3.835822E-4	5.063237E-4	-7.811056E+1	2.940676E+0	-1.364005E+2	5.733311E+0	-1.966232E+2	-1.058919E+2	-6.717965E-2	-1.038096E-1	-5.473918E-1	-9.889918E-1	-8.182771E-1	-9.011793E-1	-6.665224E-2	-1.058729E-1	-5.457225E-1	-9.762074E-1	-8.094208E-1	-8.897375E-1	3.173725E+0	2.829363E+0	-4.275340E-2	-2.834641E-1	4.046828E+0	2.659728E+0	9.683696E-2	-4.792373E-2	-1.347081E-1	-1.404276E-1	-5.885415E-2	4.000005E-2	-1.252630E-6	1.217458E-3	9.618398E-4	9.389771E-4	1.398579E-3	8.674027E-4	5.946275E-4	3.434043E-4
6/12/2007 4:38:33.63 PM	0.000000E+0	0.000000E+0	-6.891892E-1	0.000000E+0	0.000000E+0	0.000000E+0	-1.695743E-4	-7.406797E-5	-6.799098E-1	-1.785678E-4	-3.835822E-4	5.063237E-4	-7.811056E+1	2.940676E+0	-1.364005E+2	5.733311E+0	-1.966232E+2	-1.058919E+2	-6.717965E-2	-1.038096E-1	-5.473918E-1	-9.889918E-1	-8.182771E-1	-9.011793E-1	-6.665224E-2	-1.058729E-1	-5.457225E-1	-9.762074E-1	-8.094208E-1	-8.897375E-1	3.173725E+0	2.829363E+0	-4.275340E-2	-2.834641E-1	4.046828E+0	2.659728E+0	9.683696E-2	-4.792373E-2	-1.347081E-1	-1.404276E-1	-5.885415E-2	4.000005E-2	-1.252630E-6	1.217458E-3	9.618398E-4	9.389771E-4	1.398579E-3	8.674027E-4	5.946275E-4	3.434043E-4
6/12/2007 4:39:29.48 PM	0.000000E+0	0.000000E+0	-6.891892E-1	0.000000E+0	0.000000E+0	0.000000E+0	-1.695743E-4	-7.406797E-5	-6.799098E-1	-1.785678E-4	-3.835822E-4	5.063237E-4	-7.811056E+1	2.940676E+0	-1.364005E+2	5.733311E+0	-1.966232E+2	-1.058919E+2	-6.717965E-2	-1.038096E-1	-5.473918E-1	-9.889918E-1	-8.182771E-1	-9.011793E-1	-6.665224E-2	-1.058729E-1	-5.457225E-1	-9.762074E-1	-8.094208E-1	-8.897375E-1	3.173725E+0	2.829363E+0	-4.275340E-2	-2.834641E-1	4.046828E+0	2.659728E+0	9.683696E-2	-4.792373E-2	-1.347081E-1	-1.404276E-1	-5.885415E-2	4.000005E-2	-1.252630E-6	1.217458E-3	9.618398E-4	9.389771E-4	1.398579E-3	8.674027E-4	5.946275E-4	3.434043E-4
6/12/2007 4:40:32.23 PM	0.000000E+0	0.000000E+0	-6.891892E-1	0.000000E+0	0.000000E+0	0.000000E+0	-1.695743E-4	-7.406797E-5	-6.799098E-1	-1.785678E-4	-3.835822E-4	5.063237E-4	-7.811056E+1	2.940676E+0	-1.364005E+2	5.733311E+0	-1.966232E+2	-1.058919E+2	-6.717965E-2	-1.038096E-1	-5.473918E-1	-9.889918E-1	-8.182771E-1	-9.011793E-1	-6.665224E-2	-1.058729E-1	-5.457225E-1	-9.762074E-1	-8.094208E-1	-8.897375E-1	3.173725E+0	2.829363E+0	-4.275340E-2	-2.834641E-1	4.046828E+0	2.659728E+0	9.683696E-2	-4.792373E-2	-1.347081E-1	-1.404276E-1	-5.885415E-2	4.000005E-2	-1.252630E-6	1.217458E-3	9.618398E-4	9.389771E-4	1.398579E-3	8.674027E-4	5.946275E-4	3.434043E-4
6/12/2007 4:41:28.84 PM	0.000000E+0	0.000000E+0	-6.891892E-1	0.000000E+0	0.000000E+0	0.000000E+0	-1.695743E-4	-7.406797E-5	-6.799098E-1	-1.785678E-4	-3.835822E-4	5.063237E-4	-7.811056E+1	2.940676E+0	-1.364005E+2	5.733311E+0	-1.966232E+2	-1.058919E+2	-6.717965E-2	-1.038096E-1	-5.473918E-1	-9.889918E-1	-8.182771E-1	-9.011793E-1	-6.665224E-2	-1.058729E-1	-5.457225E-1	-9.762074E-1	-8.094208E-1	-8.897375E-1	3.173725E+0	2.829363E+0	-4.275340E-2	-2.834641E-1	4.046828E+0	2.659728E+0	9.683696E-2	-4.792373E-2	-1.347081E-1	-1.404276E-1	-5.885415E-2	4.000005E-2	-1.252630E-6	1.217458E-3	9.618398E-4	9.389771E-4	1.398579E-3	8.674027E-4	5.946275E-4	3.434043E-4
